Symbol,Sequence,Price,ExchangeCode,Size,Tick,Change,DayVolume,DayTurnover,Direction,Time,RawFlags,IsETH,Scope,Date
AAPL,3446,162.76,Z,100.0,2,-3.27,570328.0,93249075.0,0,2022-05-05 13:44:02.615,0,0,1,2022-05-05
AAPL,2707,162.76,K,100.0,1,-3.2,561590.0,91886476.0,0,2022-05-05 13:44:02.615,0,0,1,2022-05-05
AAPL,6534,162.7475,D,160.0,2,-3.3924,2999235.0,490740590.0,0,2022-05-05 13:44:02.995,0,0,1,2022-05-05
AAPL,3962,162.76,P,100.0,1,-3.37,816878.0,133755685.0,0,2022-05-05 13:44:02.012,0,0,1,2022-05-05
AAPL,6535,162.7207,D,250.0,2,-3.4192,2999538.0,490789890.0,0,2022-05-05 13:44:03.354,0,0,1,2022-05-05
AAPL,112358,162.73,U,100.0,1,-3.28,8133684.0,1330629740.0,0,2022-05-05 13:44:03.382,0,0,0,2022-05-05
AAPL,1061,162.735,V,100.0,1,-3.414,183846.0,30056884.0,0,2022-05-05 13:44:03.281,0,0,1,2022-05-05
AAPL,1731,162.73,U,100.0,2,-3.37,228459.0,37323609.0,0,2022-05-05 13:44:03.382,0,0,1,2022-05-05
AAPL,6544,162.715,D,158.0,2,-3.424,3001748.0,491149500.0,0,2022-05-05 13:44:03.950,0,0,1,2022-05-05
AAPL,112404,162.715,D,158.0,2,-3.304,8136756.0,1331129610.0,0,2022-05-05 13:44:03.950,0,0,0,2022-05-05
AAPL,7338,162.72,Q,100.0,2,-3.29,2347794.0,384089610.0,0,2022-05-05 13:44:03.801,0,0,1,2022-05-05
AAPL,1732,162.71,U,100.0,2,-3.39,228614.0,37348830.0,0,2022-05-05 13:44:03.814,0,0,1,2022-05-05
AAPL,2707,162.76,K,100.0,1,-3.2,561690.0,91902747.0,0,2022-05-05 13:44:02.615,0,0,1,2022-05-05
AAPL,3963,162.72,P,100.0,2,-3.41,817078.0,133788229.0,0,2022-05-05 13:44:03.801,0,0,1,2022-05-05
AAPL,3447,162.71,Z,100.0,2,-3.32,570428.0,93265346.0,0,2022-05-05 13:44:03.814,0,0,1,2022-05-05
AAPL,1524,162.71,J,100.0,2,-3.43,201714.0,32963006.0,0,2022-05-05 13:44:03.826,0,0,1,2022-05-05
AAPL,7342,162.73,Q,100.0,1,-3.28,2348194.0,384154700.0,0,2022-05-05 13:44:04.529,0,0,1,2022-05-05
AAPL,112453,162.7312,D,100.0,2,-3.2887,8139228.0,1331531850.0,0,2022-05-05 13:44:04.551,0,0,0,2022-05-05
AAPL,6549,162.7312,D,100.0,2,-3.4087,3002626.0,491292370.0,0,2022-05-05 13:44:04.551,0,0,1,2022-05-05
AAPL,1062,162.71,V,100.0,2,-3.43,183946.0,30073155.0,0,2022-05-05 13:44:04.519,0,0,1,2022-05-05
AAPL,3450,162.73,Z,100.0,1,-3.3,570930.0,93347035.0,0,2022-05-05 13:44:04.529,0,0,1,2022-05-05
AAPL,3963,162.72,P,100.0,2,-3.41,817279.0,133820938.0,0,2022-05-05 13:44:03.801,0,0,1,2022-05-05
AAPL,2709,162.73,K,100.0,2,-3.23,562081.0,91966375.0,0,2022-05-05 13:44:04.529,0,0,1,2022-05-05
AAPL,6555,162.75,D,200.0,1,-3.38,3003918.0,491502630.0,0,2022-05-05 13:44:05.093,0,0,1,2022-05-05
AAPL,112486,162.75,D,200.0,2,-3.26,8141268.0,1331863860.0,0,2022-05-05 13:44:05.093,0,0,0,2022-05-05
AAPL,7343,162.75,Q,100.0,1,-3.26,2348396.0,384187570.0,0,2022-05-05 13:44:04.923,0,0,1,2022-05-05
AAPL,2709,162.73,K,100.0,2,-3.23,562150.0,91977605.0,0,2022-05-05 13:44:04.529,0,0,1,2022-05-05
AAPL,1064,162.75,V,100.0,1,-3.39,184146.0,30105705.0,0,2022-05-05 13:44:04.866,0,0,1,2022-05-05
AAPL,3964,162.76,P,100.0,1,-3.37,817379.0,133837214.0,0,2022-05-05 13:44:04.893,0,0,1,2022-05-05
AAPL,1733,162.75,U,100.0,1,-3.35,228757.0,37372103.0,0,2022-05-05 13:44:04.922,0,0,1,2022-05-05
AAPL,130,162.72,X,100.0,2,-3.36,26268.0,4292730.8,0,2022-05-05 13:43:51.400,0,0,1,2022-05-05
AAPL,6559,162.74,D,100.0,1,-3.39,3004781.0,491643070.0,0,2022-05-05 13:44:05.054,0,0,1,2022-05-05
AAPL,112528,162.74,D,100.0,1,-3.27,8143221.0,1332181670.0,0,2022-05-05 13:44:05.054,0,0,0,2022-05-05
AAPL,3453,162.72,Z,100.0,2,-3.31,571230.0,93395855.0,0,2022-05-05 13:44:05.522,0,0,1,2022-05-05
AAPL,7344,162.72,Q,100.0,2,-3.29,2348686.0,384234760.0,0,2022-05-05 13:44:05.522,0,0,1,2022-05-05
AAPL,1734,162.72,U,100.0,2,-3.38,229057.0,37420921.0,0,2022-05-05 13:44:05.531,0,0,1,2022-05-05
AAPL,1065,162.73,V,100.0,2,-3.41,184246.0,30121978.0,0,2022-05-05 13:44:05.367,0,0,1,2022-05-05
AAPL,1525,162.72,J,100.0,1,-3.42,201814.0,32979278.0,0,2022-05-05 13:44:05.522,0,0,1,2022-05-05
AAPL,6564,162.7249,D,1200.0,1,-3.415,3009081.0,492342760.0,0,2022-05-05 13:44:05.983,0,0,1,2022-05-05
AAPL,112551,162.73,P,100.0,1,-3.28,8147784.0,1332924160.0,0,2022-05-05 13:44:06.048,0,0,0,2022-05-05
AAPL,7344,162.72,Q,100.0,2,-3.29,2348849.0,384261290.0,0,2022-05-05 13:44:05.522,0,0,1,2022-05-05
AAPL,3965,162.73,P,100.0,2,-3.4,817479.0,133853487.0,0,2022-05-05 13:44:06.048,0,0,1,2022-05-05
AAPL,3454,162.73,Z,100.0,1,-3.3,571330.0,93412128.0,0,2022-05-05 13:44:06.162,0,0,1,2022-05-05
AAPL,112563,162.74,J,100.0,1,-3.27,8148148.0,1332983390.0,0,2022-05-05 13:44:06.551,0,0,0,2022-05-05
AAPL,6564,162.7249,D,1200.0,1,-3.415,3009095.0,492345040.0,0,2022-05-05 13:44:05.983,0,0,1,2022-05-05
AAPL,1734,162.72,U,100.0,2,-3.38,229107.0,37429057.0,0,2022-05-05 13:44:05.531,0,0,1,2022-05-05
AAPL,1527,162.74,J,100.0,1,-3.4,202014.0,33011825.0,0,2022-05-05 13:44:06.551,0,0,1,2022-05-05
AAPL,7346,162.72,Q,100.0,2,-3.29,2349149.0,384310100.0,0,2022-05-05 13:44:07.073,0,0,1,2022-05-05
AAPL,6566,162.72,D,118.0,1,-3.41,3010274.0,492536880.0,0,2022-05-05 13:44:06.530,0,0,1,2022-05-05
AAPL,112596,162.72,Q,100.0,1,-3.29,8150448.0,1333357640.0,0,2022-05-05 13:44:07.073,0,0,0,2022-05-05
AAPL,2709,162.73,K,100.0,2,-3.23,562250.0,91993877.0,0,2022-05-05 13:44:04.529,0,0,1,2022-05-05
AAPL,3454,162.73,Z,100.0,1,-3.3,571629.0,93460781.0,0,2022-05-05 13:44:06.162,0,0,1,2022-05-05
AAPL,1734,162.72,U,100.0,2,-3.38,229228.0,37448747.0,0,2022-05-05 13:44:05.531,0,0,1,2022-05-05
AAPL,3966,162.72,P,100.0,2,-3.41,817580.0,133869922.0,0,2022-05-05 13:44:06.797,0,0,1,2022-05-05
AAPL,44,162.72,B,100.0,1,-3.29,8546.0,1398164.3,0,2022-05-05 13:44:06.843,0,0,1,2022-05-05
AAPL,1528,162.72,J,100.0,2,-3.42,202114.0,33028097.0,0,2022-05-05 13:44:06.917,0,0,1,2022-05-05
AAPL,3966,162.72,P,100.0,2,-3.41,817630.0,133878058.0,0,2022-05-05 13:44:06.797,0,0,1,2022-05-05
AAPL,112609,162.71,J,100.0,2,-3.3,8151081.0,1333460650.0,0,2022-05-05 13:44:07.610,0,0,0,2022-05-05
AAPL,6567,162.721,D,200.0,1,-3.418,3010554.0,492582440.0,0,2022-05-05 13:44:07.411,0,0,1,2022-05-05
AAPL,44,162.72,B,100.0,1,-3.29,8548.0,1398489.8,0,2022-05-05 13:44:06.843,0,0,1,2022-05-05
AAPL,662,162.72,H,100.0,2,-3.22,83400.0,13611942.0,0,2022-05-05 13:44:07.519,0,0,1,2022-05-05
AAPL,85,162.73,Y,100.0,2,-3.41,22068.0,3609131.3,0,2022-05-05 13:43:54.534,0,0,1,2022-05-05
AAPL,1530,162.71,J,100.0,2,-3.43,202314.0,33060640.0,0,2022-05-05 13:44:07.610,0,0,1,2022-05-05
AAPL,6571,162.6916,D,100.0,2,-3.4483,3011286.0,492701540.0,0,2022-05-05 13:44:08.086,0,0,1,2022-05-05
AAPL,112673,162.6916,D,100.0,2,-3.3283,8154204.0,1333968760.0,0,2022-05-05 13:44:08.086,0,0,0,2022-05-05
AAPL,461,162.8,N,100.0,1,-3.14,70005.0,11436810.9,0,2022-05-05 13:44:00.136,0,0,1,2022-05-05
AAPL,7348,162.71,Q,100.0,2,-3.3,2349531.0,384372260.0,0,2022-05-05 13:44:07.667,0,0,1,2022-05-05
AAPL,3459,162.7,Z,158.0,1,-3.33,572251.0,93561980.0,0,2022-05-05 13:44:07.859,0,0,1,2022-05-05
AAPL,2714,162.7,K,100.0,1,-3.26,562948.0,92107443.0,0,2022-05-05 13:44:07.859,0,0,1,2022-05-05
AAPL,664,162.7,H,100.0,2,-3.24,83601.0,13644646.0,0,2022-05-05 13:44:07.858,0,0,1,2022-05-05
AAPL,3970,162.7,P,100.0,2,-3.43,818030.0,133943140.0,0,2022-05-05 13:44:07.668,0,0,1,2022-05-05
AAPL,6573,162.6901,D,100.0,2,-3.4498,3011594.0,492751650.0,0,2022-05-05 13:44:07.851,0,0,1,2022-05-05
AAPL,112703,162.71,J,100.0,1,-3.3,8155290.0,1334145450.0,0,2022-05-05 13:44:08.501,0,0,0,2022-05-05
AAPL,7348,162.71,Q,100.0,2,-3.3,2349633.0,384388850.0,0,2022-05-05 13:44:07.667,0,0,1,2022-05-05
AAPL,3971,162.7,P,100.0,2,-3.43,818132.0,133959736.0,0,2022-05-05 13:44:08.252,0,0,1,2022-05-05
AAPL,1066,162.7,V,100.0,2,-3.44,184346.0,30138248.0,0,2022-05-05 13:44:08.253,0,0,1,2022-05-05
AAPL,3461,162.7,Z,100.0,1,-3.33,572451.0,93594520.0,0,2022-05-05 13:44:08.492,0,0,1,2022-05-05
AAPL,665,162.7,H,174.0,2,-3.24,83775.0,13672955.0,0,2022-05-05 13:44:08.492,0,0,1,2022-05-05
AAPL,1531,162.71,J,100.0,2,-3.43,202414.0,33076911.0,0,2022-05-05 13:44:08.501,0,0,1,2022-05-05
AAPL,7350,162.72,Q,100.0,1,-3.29,2349833.0,384421400.0,0,2022-05-05 13:44:08.713,0,0,1,2022-05-05
AAPL,112735,162.71,D,100.0,2,-3.3,8156789.0,1334389360.0,0,2022-05-05 13:44:09.009,0,0,0,2022-05-05
AAPL,3973,162.71,P,100.0,1,-3.42,818430.0,134008221.0,0,2022-05-05 13:44:08.648,0,0,1,2022-05-05
AAPL,1532,162.72,J,100.0,1,-3.42,202514.0,33093183.0,0,2022-05-05 13:44:08.648,0,0,1,2022-05-05
AAPL,1738,162.71,U,100.0,2,-3.39,229628.0,37513834.0,0,2022-05-05 13:44:08.926,0,0,1,2022-05-05
AAPL,1067,162.725,V,100.0,1,-3.424,184446.0,30154521.0,0,2022-05-05 13:44:08.726,0,0,1,2022-05-05
AAPL,6576,162.71,D,100.0,2,-3.42,3011895.0,492800620.0,0,2022-05-05 13:44:09.009,0,0,1,2022-05-05
AAPL,3461,162.7,Z,100.0,1,-3.33,572551.0,93610791.0,0,2022-05-05 13:44:08.492,0,0,1,2022-05-05
AAPL,6578,162.7199,D,100.0,1,-3.42,3012164.0,492844390.0,0,2022-05-05 13:44:09.423,0,0,1,2022-05-05
AAPL,112753,162.7199,D,100.0,1,-3.3,8157371.0,1334484060.0,0,2022-05-05 13:44:09.423,0,0,0,2022-05-05
AAPL,667,162.71,H,100.0,1,-3.23,83981.0,13706474.0,0,2022-05-05 13:44:09.316,0,0,1,2022-05-05
AAPL,1533,162.71,J,100.0,2,-3.43,202620.0,33110430.0,0,2022-05-05 13:44:09.316,0,0,1,2022-05-05
AAPL,7350,162.72,Q,100.0,1,-3.29,2349834.0,384421560.0,0,2022-05-05 13:44:08.713,0,0,1,2022-05-05
AAPL,6581,162.73,D,500.0,1,-3.4,3012891.0,492962690.0,0,2022-05-05 13:44:10.005,0,0,1,2022-05-05
AAPL,112790,162.73,D,500.0,2,-3.28,8159043.0,1334756150.0,0,2022-05-05 13:44:10.005,0,0,0,2022-05-05
AAPL,7350,162.72,Q,100.0,1,-3.29,2349844.0,384423190.0,0,2022-05-05 13:44:08.713,0,0,1,2022-05-05
AAPL,3461,162.7,Z,100.0,1,-3.33,572655.0,93627714.0,0,2022-05-05 13:44:08.492,0,0,1,2022-05-05
AAPL,3979,162.74,P,100.0,1,-3.39,819152.0,134125719.0,0,2022-05-05 13:44:09.923,0,0,1,2022-05-05
AAPL,1738,162.71,U,100.0,2,-3.39,229630.0,37514159.0,0,2022-05-05 13:44:08.926,0,0,1,2022-05-05
AAPL,667,162.71,H,100.0,1,-3.23,83982.0,13706636.0,0,2022-05-05 13:44:09.316,0,0,1,2022-05-05
AAPL,1534,162.73,J,100.0,1,-3.41,202726.0,33127679.0,0,2022-05-05 13:44:09.944,0,0,1,2022-05-05
AAPL,6585,162.7187,D,300.0,1,-3.4212,3014543.0,493231490.0,0,2022-05-05 13:44:10.436,0,0,1,2022-05-05
AAPL,112844,162.69,Z,100.0,2,-3.32,8162677.0,1335347410.0,0,2022-05-05 13:44:10.459,0,0,0,2022-05-05
AAPL,7358,162.69,Q,100.0,2,-3.32,2351027.0,384615660.0,0,2022-05-05 13:44:10.448,0,0,1,2022-05-05
AAPL,3464,162.69,Z,100.0,2,-3.34,572955.0,93676523.0,0,2022-05-05 13:44:10.459,0,0,1,2022-05-05
AAPL,2716,162.69,K,100.0,2,-3.27,563328.0,92169266.0,0,2022-05-05 13:44:10.445,0,0,1,2022-05-05
AAPL,461,162.8,N,100.0,1,-3.14,70006.0,11436973.6,0,2022-05-05 13:44:00.136,0,0,1,2022-05-05
AAPL,3980,162.69,P,100.0,2,-3.44,819260.0,134143289.0,0,2022-05-05 13:44:10.444,0,0,1,2022-05-05
AAPL,1738,162.71,U,100.0,2,-3.39,229640.0,37515786.0,0,2022-05-05 13:44:08.926,0,0,1,2022-05-05
AAPL,6590,162.68,D,100.0,2,-3.45,3017076.0,493643570.0,0,2022-05-05 13:44:11.066,0,0,1,2022-05-05
AAPL,112871,162.68,D,100.0,2,-3.33,8165601.0,1335823100.0,0,2022-05-05 13:44:11.066,0,0,0,2022-05-05
AAPL,1740,162.69,U,100.0,2,-3.41,229967.0,37568985.0,0,2022-05-05 13:44:10.883,0,0,1,2022-05-05
AAPL,1534,162.73,J,100.0,1,-3.41,202754.0,33132234.0,0,2022-05-05 13:44:09.944,0,0,1,2022-05-05
AAPL,130,162.72,X,100.0,2,-3.36,26302.0,4298262.3,0,2022-05-05 13:43:51.400,0,0,1,2022-05-05
AAPL,7358,162.69,Q,100.0,2,-3.32,2351029.0,384615980.0,0,2022-05-05 13:44:10.448,0,0,1,2022-05-05
AAPL,6592,162.685,D,100.0,1,-3.454,3018005.0,493794700.0,0,2022-05-05 13:44:11.412,0,0,1,2022-05-05
AAPL,112920,162.67,Z,200.0,1,-3.34,8168914.0,1336362060.0,0,2022-05-05 13:44:11.512,0,0,0,2022-05-05
AAPL,7358,162.69,Q,100.0,2,-3.32,2351266.0,384654540.0,0,2022-05-05 13:44:10.448,0,0,1,2022-05-05
AAPL,1742,162.66,U,175.0,2,-3.44,230672.0,37683675.0,0,2022-05-05 13:44:11.502,0,0,1,2022-05-05
AAPL,3466,162.67,Z,200.0,2,-3.36,573282.0,93729717.0,0,2022-05-05 13:44:11.512,0,0,1,2022-05-05
AAPL,3982,162.68,P,600.0,2,-3.45,820283.0,134309710.0,0,2022-05-05 13:44:11.502,0,0,1,2022-05-05
AAPL,2716,162.69,K,100.0,2,-3.27,563379.0,92177562.0,0,2022-05-05 13:44:10.445,0,0,1,2022-05-05
AAPL,1067,162.725,V,100.0,1,-3.424,184457.0,30156310.0,0,2022-05-05 13:44:08.726,0,0,1,2022-05-05
AAPL,44,162.72,B,100.0,1,-3.29,8558.0,1400116.4,0,2022-05-05 13:44:06.843,0,0,1,2022-05-05
AAPL,1534,162.73,J,100.0,1,-3.41,202774.0,33135488.0,0,2022-05-05 13:44:09.944,0,0,1,2022-05-05
AAPL,6597,162.685,D,200.0,1,-3.454,3020436.0,494190170.0,0,2022-05-05 13:44:11.965,0,0,1,2022-05-05
AAPL,112990,162.68,U,100.0,2,-3.33,8174562.0,1337280880.0,0,2022-05-05 13:44:12.058,0,0,0,2022-05-05
AAPL,1744,162.68,U,100.0,1,-3.42,230872.0,37716210.0,0,2022-05-05 13:44:12.058,0,0,1,2022-05-05
AAPL,7363,162.69,Q,254.0,1,-3.32,2352176.0,384802580.0,0,2022-05-05 13:44:11.837,0,0,1,2022-05-05
AAPL,3469,162.69,Z,100.0,1,-3.34,573857.0,93823254.0,0,2022-05-05 13:44:11.837,0,0,1,2022-05-05
AAPL,3986,162.69,P,200.0,1,-3.44,820883.0,134407320.0,0,2022-05-05 13:44:11.837,0,0,1,2022-05-05
AAPL,2717,162.69,K,100.0,2,-3.27,563589.0,92211727.0,0,2022-05-05 13:44:11.837,0,0,1,2022-05-05
AAPL,130,162.72,X,100.0,2,-3.36,26308.0,4299238.4,0,2022-05-05 13:43:51.400,0,0,1,2022-05-05
AAPL,668,162.69,H,200.0,2,-3.25,84194.0,13741127.0,0,2022-05-05 13:44:11.837,0,0,1,2022-05-05
AAPL,46,162.69,B,100.0,2,-3.32,8958.0,1465192.4,0,2022-05-05 13:44:11.913,0,0,1,2022-05-05
AAPL,1535,162.69,J,100.0,2,-3.45,202878.0,33152407.0,0,2022-05-05 13:44:11.838,0,0,1,2022-05-05
AAPL,3469,162.69,Z,100.0,1,-3.34,573860.0,93823742.0,0,2022-05-05 13:44:11.837,0,0,1,2022-05-05
AAPL,7363,162.69,Q,254.0,1,-3.32,2352177.0,384802750.0,0,2022-05-05 13:44:11.837,0,0,1,2022-05-05
AAPL,3986,162.69,P,200.0,1,-3.44,820884.0,134407490.0,0,2022-05-05 13:44:11.837,0,0,1,2022-05-05
AAPL,112994,162.68,U,100.0,2,-3.33,8174567.0,1337281690.0,0,2022-05-05 13:44:12.058,0,0,0,2022-05-05
AAPL,1746,162.66,U,100.0,2,-3.44,231072.0,37748744.0,0,2022-05-05 13:44:12.273,0,0,1,2022-05-05
AAPL,46,162.69,B,100.0,2,-3.32,8968.0,1466819.2,0,2022-05-05 13:44:11.913,0,0,1,2022-05-05
AAPL,113134,162.675,D,300.0,1,-3.344,8183697.0,1338766710.0,0,2022-05-05 13:44:12.255,0,0,0,2022-05-05
AAPL,6600,162.675,D,300.0,1,-3.464,3022970.0,494602320.0,0,2022-05-05 13:44:12.255,0,0,1,2022-05-05
AAPL,1068,162.65,V,100.0,2,-3.49,184582.0,30176642.0,0,2022-05-05 13:44:12.274,0,0,1,2022-05-05
AAPL,7372,162.64,Q,100.0,2,-3.37,2353884.0,385080400.0,0,2022-05-05 13:44:12.336,0,0,1,2022-05-05
AAPL,1538,162.64,J,100.0,2,-3.5,203179.0,33201366.0,0,2022-05-05 13:44:12.289,0,0,1,2022-05-05
AAPL,2727,162.66,K,100.0,1,-3.3,565440.0,92512799.0,0,2022-05-05 13:44:12.276,0,0,1,2022-05-05
AAPL,669,162.66,H,200.0,2,-3.28,84394.0,13773659.0,0,2022-05-05 13:44:12.272,0,0,1,2022-05-05
AAPL,3481,162.64,Z,100.0,2,-3.39,575457.0,94083503.0,0,2022-05-05 13:44:12.290,0,0,1,2022-05-05
AAPL,3989,162.66,P,101.0,2,-3.47,821468.0,134502480.0,0,2022-05-05 13:44:12.272,0,0,1,2022-05-05
AAPL,85,162.73,Y,100.0,2,-3.41,22089.0,3612546.5,0,2022-05-05 13:43:54.534,0,0,1,2022-05-05
AAPL,6603,162.6498,D,100.0,1,-3.4901,3023318.0,494658920.0,0,2022-05-05 13:44:12.975,0,0,1,2022-05-05
AAPL,113187,162.6498,D,100.0,1,-3.3701,8185277.0,1339023690.0,0,2022-05-05 13:44:12.975,0,0,0,2022-05-05
AAPL,7373,162.64,Q,100.0,2,-3.37,2354167.0,385126420.0,0,2022-05-05 13:44:12.592,0,0,1,2022-05-05
AAPL,3481,162.64,Z,100.0,2,-3.39,575647.0,94114403.0,0,2022-05-05 13:44:12.290,0,0,1,2022-05-05
AAPL,1070,162.645,V,100.0,2,-3.504,184832.0,30217303.0,0,2022-05-05 13:44:12.970,0,0,1,2022-05-05
AAPL,1746,162.66,U,100.0,2,-3.44,231253.0,37778182.0,0,2022-05-05 13:44:12.273,0,0,1,2022-05-05
AAPL,3990,162.64,P,100.0,2,-3.49,821670.0,134535330.0,0,2022-05-05 13:44:12.919,0,0,1,2022-05-05
AAPL,85,162.73,Y,100.0,2,-3.41,22209.0,3632062.1,0,2022-05-05 13:43:54.534,0,0,1,2022-05-05
AAPL,130,162.72,X,100.0,2,-3.36,26310.0,4299563.7,0,2022-05-05 13:43:51.400,0,0,1,2022-05-05
AAPL,669,162.66,H,200.0,2,-3.28,84396.0,13773984.0,0,2022-05-05 13:44:12.272,0,0,1,2022-05-05
AAPL,2727,162.66,K,100.0,1,-3.3,565442.0,92513124.0,0,2022-05-05 13:44:12.276,0,0,1,2022-05-05
AAPL,6605,162.66,D,300.0,1,-3.47,3023881.0,494750500.0,0,2022-05-05 13:44:13.481,0,0,1,2022-05-05
AAPL,113257,162.63,Q,100.0,2,-3.38,8189577.0,1339723070.0,0,2022-05-05 13:44:13.561,0,0,0,2022-05-05
AAPL,2728,162.65,K,200.0,2,-3.31,565751.0,92563382.0,0,2022-05-05 13:44:13.146,0,0,1,2022-05-05
AAPL,3486,162.63,Z,100.0,2,-3.4,576588.0,94267455.0,0,2022-05-05 13:44:13.560,0,0,1,2022-05-05
AAPL,7379,162.63,Q,100.0,2,-3.38,2355068.0,385272970.0,0,2022-05-05 13:44:13.561,0,0,1,2022-05-05
AAPL,1539,162.645,J,204.0,1,-3.504,203408.0,33238612.0,0,2022-05-05 13:44:13.146,0,0,1,2022-05-05
AAPL,671,162.65,H,100.0,2,-3.29,84912.0,13857911.0,0,2022-05-05 13:44:13.254,0,0,1,2022-05-05
AAPL,3993,162.63,P,300.0,2,-3.5,822348.0,134645600.0,0,2022-05-05 13:44:13.560,0,0,1,2022-05-05
AAPL,85,162.73,Y,100.0,2,-3.41,22268.0,3641657.9,0,2022-05-05 13:43:54.534,0,0,1,2022-05-05
AAPL,1746,162.66,U,100.0,2,-3.44,231357.0,37795098.0,0,2022-05-05 13:44:12.273,0,0,1,2022-05-05
AAPL,7384,162.61,Q,336.0,1,-3.4,2356152.0,385449230.0,0,2022-05-05 13:44:13.572,0,0,1,2022-05-05
AAPL,3490,162.61,Z,120.0,2,-3.42,577257.0,94376250.0,0,2022-05-05 13:44:13.565,0,0,1,2022-05-05
AAPL,113306,162.61,Q,336.0,1,-3.4,8192137.0,1340139360.0,0,2022-05-05 13:44:13.572,0,0,0,2022-05-05
AAPL,2728,162.65,K,200.0,2,-3.31,565813.0,92573464.0,0,2022-05-05 13:44:13.146,0,0,1,2022-05-05
AAPL,672,162.62,H,500.0,2,-3.32,85412.0,13939221.0,0,2022-05-05 13:44:13.564,0,0,1,2022-05-05
AAPL,3994,162.6,P,100.0,2,-3.53,822551.0,134678610.0,0,2022-05-05 13:44:13.568,0,0,1,2022-05-05
AAPL,6605,162.66,D,300.0,1,-3.47,3023923.0,494757330.0,0,2022-05-05 13:44:13.481,0,0,1,2022-05-05
AAPL,7390,162.6,Q,133.0,1,-3.41,2357931.0,385738500.0,0,2022-05-05 13:44:13.834,0,0,1,2022-05-05
AAPL,3495,162.6,Z,100.0,1,-3.43,577920.0,94484055.0,0,2022-05-05 13:44:13.841,0,0,1,2022-05-05
AAPL,1542,162.61,J,100.0,1,-3.53,203754.0,33294872.0,0,2022-05-05 13:44:13.879,0,0,1,2022-05-05
AAPL,113414,162.61,J,100.0,1,-3.4,8197006.0,1340931060.0,0,2022-05-05 13:44:13.879,0,0,0,2022-05-05
AAPL,1072,162.59,V,100.0,2,-3.55,185057.0,30253888.0,0,2022-05-05 13:44:13.794,0,0,1,2022-05-05
AAPL,672,162.62,H,500.0,2,-3.32,85475.0,13949464.0,0,2022-05-05 13:44:13.564,0,0,1,2022-05-05
AAPL,2728,162.65,K,200.0,2,-3.31,565867.0,92582244.0,0,2022-05-05 13:44:13.146,0,0,1,2022-05-05
AAPL,1748,162.6,U,100.0,1,-3.5,231626.0,37838836.0,0,2022-05-05 13:44:13.841,0,0,1,2022-05-05
AAPL,6607,162.6,D,500.0,2,-3.53,3025096.0,494948060.0,0,2022-05-05 13:44:13.837,0,0,1,2022-05-05
AAPL,3996,162.6,P,100.0,1,-3.53,822761.0,134712760.0,0,2022-05-05 13:44:13.834,0,0,1,2022-05-05
AAPL,85,162.73,Y,100.0,2,-3.41,22302.0,3647185.6,0,2022-05-05 13:43:54.534,0,0,1,2022-05-05
AAPL,130,162.72,X,100.0,2,-3.36,26364.0,4308343.8,0,2022-05-05 13:43:51.400,0,0,1,2022-05-05
AAPL,113415,162.61,J,100.0,1,-3.4,8197007.0,1340931220.0,0,2022-05-05 13:44:13.879,0,0,0,2022-05-05
AAPL,132,162.61,X,100.0,1,-3.47,26656.0,4355823.9,0,2022-05-05 13:44:14.399,0,0,1,2022-05-05
AAPL,2730,162.61,K,100.0,1,-3.35,566139.0,92626472.0,0,2022-05-05 13:44:14.399,0,0,1,2022-05-05
AAPL,113519,162.62,D,500.0,1,-3.39,8203119.0,1341925030.0,0,2022-05-05 13:44:14.540,0,0,0,2022-05-05
AAPL,1752,162.595,U,100.0,1,-3.514,232061.0,37909563.0,0,2022-05-05 13:44:14.319,0,0,1,2022-05-05
AAPL,3501,162.61,Z,100.0,1,-3.42,578601.0,94594778.0,0,2022-05-05 13:44:14.399,0,0,1,2022-05-05
AAPL,1544,162.59,J,100.0,2,-3.55,204108.0,33352434.0,0,2022-05-05 13:44:14.244,0,0,1,2022-05-05
AAPL,7397,162.59,Q,100.0,2,-3.42,2358852.0,385888250.0,0,2022-05-05 13:44:14.228,0,0,1,2022-05-05
AAPL,3999,162.59,P,100.0,2,-3.54,823205.0,134784950.0,0,2022-05-05 13:44:14.246,0,0,1,2022-05-05
AAPL,6612,162.62,D,500.0,1,-3.51,3027706.0,495372450.0,0,2022-05-05 13:44:14.540,0,0,1,2022-05-05
AAPL,1073,162.59,V,100.0,2,-3.55,185160.0,30270635.0,0,2022-05-05 13:44:14.244,0,0,1,2022-05-05
AAPL,6618,162.62,D,100.0,1,-3.51,3029370.0,495643050.0,0,2022-05-05 13:44:14.955,0,0,1,2022-05-05
AAPL,113552,162.63,P,100.0,1,-3.38,8205467.0,1342306900.0,0,2022-05-05 13:44:15.007,0,0,0,2022-05-05
AAPL,1545,162.62,J,100.0,1,-3.52,204226.0,33371623.0,0,2022-05-05 13:44:14.758,0,0,1,2022-05-05
AAPL,1752,162.595,U,100.0,1,-3.514,232097.0,37915417.0,0,2022-05-05 13:44:14.319,0,0,1,2022-05-05
AAPL,7398,162.61,Q,100.0,1,-3.4,2358952.0,385904510.0,0,2022-05-05 13:44:14.754,0,0,1,2022-05-05
AAPL,3502,162.61,Z,100.0,1,-3.42,578801.0,94627300.0,0,2022-05-05 13:44:14.801,0,0,1,2022-05-05
